"PVWatts: Hourly PV Performance Data"
"Requested Location:","Prague"
"Location:","PRAGUE, CZECH REPUBLIC"
"Lat (deg N):","50.1"
"Long (deg E):","14.28"
"Elev (m):","366"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.5"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","18","7","10","147","6.7","3.7","147.681","8.846","136.162","128.267"
"4","18","8","10","207","7.5","4.3","209.72","11.26","191.668","182.436"
"4","18","9","5","239","8.4","5","239.735","12.676","217.882","207.979"
"4","18","10","4","237","8.4","4.3","237.207","13.113","215.187","205.354"
"4","18","11","2","207","8.5","3.7","205.212","12.751","186.467","177.365"
"4","18","12","0","156","8.5","3","152.285","11.478","139.158","131.194"
"4","18","13","0","146","7","2.1","142.303","9.818","130.992","123.215"
"4","18","14","0","126","7","0","122.459","11.463","111.911","104.564"
"4","18","15","0","97","7.5","3","93.917","8.481","86.959","80.153"
"4","18","16","0","84","7","3.1","81.29","7.492","75.592","69.024"
"4","18","17","0","47","7","4.1","45.379","6.474","42.385","36.487"
"4","18","18","0","8","6.5","7","7.705","5.342","7.232","1.999"
"4","18","19","0","0","6","5.1","0","6","0","0"
"4","18","20","0","0","6","2.1","0","6","0","0"
"4","18","21","0","0","5.4","5","0","5.4","0","0"
"4","18","22","0","0","5","3.1","0","5","0","0"
"4","18","23","0","0","5","3.1","0","5","0","0"
"4","19","0","0","0","5.1","5","0","5.1","0","0"
"4","19","1","0","0","5","4.1","0","5","0","0"
"4","19","2","0","0","5","4.1","0","5","0","0"
"4","19","3","0","0","4.5","6","0","4.5","0","0"
"4","19","4","0","0","4","4.1","0","4","0","0"
"4","19","5","0","4","4","3.1","3.85","1.897","3.667","0"
"4","19","6","0","27","4.4","6","26.038","3.404","24.643","19.087"
"4","19","7","0","61","4","4.1","58.919","3.618","55.71","49.549"
"4","19","8","0","96","5","5.1","92.937","5.532","87.158","80.347"
"4","19","9","0","125","5.9","7","121.462","6.936","113.221","105.844"
"4","19","10","1","194","6","5.1","191.114","8.901","176.628","167.77"
"4","19","11","5","257","6","6.2","258.619","10.055","237.809","227.379"
"4","19","12","9","303","6.9","8","309.469","11.303","283.005","271.325"
"4","19","13","4","242","7","5.1","242.243","11.502","221.333","211.339"
"4","19","14","0","170","7","6.2","166.212","9.302","153.346","145.049"
"4","19","15","0","98","7.4","6","94.894","8.152","87.989","81.161"
"4","19","16","0","64","7","5.1","61.824","6.933","57.629","51.429"
"4","19","17","0","29","7","4.1","27.97","5.969","26.181","20.596"
"4","19","18","0","4","6.3","7","3.85","5.042","3.618","0"
"4","19","19","0","0","5","5.1","0","5","0","0"
"4","19","20","0","0","4","5.1","0","4","0","0"
"4","19","21","0","0","3.7","5","0","3.7","0","0"
"4","19","22","0","0","4","4.1","0","4","0","0"
"4","19","23","0","0","4","3.1","0","4","0","0"
"4","20","0","0","0","3.2","4","0","3.2","0","0"
"4","20","1","0","0","2","3.1","0","2","0","0"
"4","20","2","0","0","2","3.1","0","2","0","0"
"4","20","3","0","0","2.5","5","0","2.5","0","0"
"4","20","4","0","0","2","3.1","0","2","0","0"
"4","20","5","0","8","3","3.1","7.705","0.979","7.368","2.133"
"4","20","6","0","54","3.7","6","52.138","3.241","49.378","43.343"
"4","20","7","9","137","5","5.1","137.26","6.516","127.861","120.156"
"4","20","8","9","240","6","6.2","242.55","9.633","223.311","213.266"
"4","20","9","43","325","7.7","11","364.56","12.006","332.113","318.988"
"4","20","10","59","369","6","6.2","430.718","13.822","389.399","374.475"
"4","20","11","70","389","6","5.1","466.116","15.794","417.757","401.898"
"4","20","12","69","389","5.9","5","465.329","15.881","416.891","401.061"
"4","20","13","59","371","7","4.1","433.187","17.46","385.277","370.487"
"4","20","14","58","321","8","8.2","371.973","13.62","336.385","323.13"
"4","20","15","67","241","8.1","9","283.722","11.894","257.824","246.849"
"4","20","16","71","169","8","6.2","198.189","11.029","179.121","170.201"
"4","20","17","14","94","8","5.1","93.89","8.91","85.977","79.191"
"4","20","18","0","16","5.7","5","15.429","4.56","14.53","9.163"
"4","20","19","0","0","4","3.1","0","4","0","0"
"4","20","20","0","0","3","2.1","0","3","0","0"
"4","20","21","0","0","3.3","4","0","3.3","0","0"
"4","20","22","0","0","4","3.1","0","4","0","0"
"4","20","23","0","0","4","4.1","0","4","0","0"
"4","21","0","0","0","4.5","7","0","4.5","0","0"
"4","21","1","0","0","4","5.1","0","4","0","0"
"4","21","2","0","0","4","7.2","0","4","0","0"
"4","21","3","0","0","4.9","8","0","4.9","0","0"
"4","21","4","0","0","5","7.2","0","5","0","0"
"4","21","5","0","9","5","7.2","8.67","3.826","8.19","2.94"
"4","21","6","4","79","6","8","77.053","6.077","71.859","65.369"
"4","21","7","11","171","7","5.1","171.922","9.373","158.186","149.774"
"4","21","8","56","242","8","8.2","277.448","11.689","252.455","241.628"
"4","21","9","95","291","10.7","7","367.32","16.656","327.457","314.472"
"4","21","10","102","374","10","7.2","472.884","17.911","419.649","403.726"
"4","21","11","170","390","13","6.2","567.216","23.813","489.942","471.566"
"4","21","12","212","392","12.9","10","608.114","21.507","530.911","511.021"
"4","21","13","241","373","13","7.2","600.019","23.633","518.436","499.013"
"4","21","14","280","316","12","6.2","547.752","22.644","474.435","456.616"
"4","21","15","270","258","12.7","8","434.681","19.695","379.078","364.487"
"4","21","16","115","182","13","6.2","232.933","17.056","203.943","194.4"
"4","21","17","3","84","12","5.1","81.742","12.764","74.105","67.568"
"4","21","18","0","9","11.5","3","8.669","9.94","7.976","2.729"
"4","21","19","0","0","9","2.1","0","9","0","0"
"4","21","20","0","0","10","3.1","0","10","0","0"
"4","21","21","0","0","10.4","6","0","10.4","0","0"
"4","21","22","0","0","8","3.1","0","8","0","0"
"4","21","23","0","0","9","3.1","0","9","0","0"
"4","22","0","0","0","9.5","7","0","9.5","0","0"
"4","22","1","0","0","9","5.1","0","9","0","0"
"4","22","2","0","0","9","4.1","0","9","0","0"
"4","22","3","0","0","8.7","3","0","8.7","0","0"
"4","22","4","0","0","7","4.1","0","7","0","0"
"4","22","5","0","19","9","3.1","18.331","7.397","17.053","11.639"
"4","22","6","168","92","10.4","7","127.782","11.476","107.27","100.025"
"4","22","7","335","147","12","2.1","292.065","19.387","246.678","236.009"
"4","22","8","399","200","14","3.1","455.067","25.573","384.404","369.642"
"4","22","9","403","254","15.8","5","579.592","28.395","487.996","469.69"
"4","22","10","277","345","17","2.1","607.976","35.711","495.616","477.034"
"4","22","11","168","392","18","1","567.678","39.385","454.659","437.537"
"4","22","12","106","364","18.6","2","471.985","33.513","389.233","374.314"
"4","22","13","140","350","18","2.1","488.207","32.765","403.936","388.536"
"4","22","14","181","302","19","3.1","451.475","31.118","375.897","361.408"
"4","22","15","137","272","18.2","6","363.398","25.113","310.251","297.779"
"4","22","16","75","168","17","4.1","198.98","21.363","171.562","162.827"
"4","22","17","0","78","16","4.1","75.264","16.728","67.181","60.787"
"4","22","18","0","10","13.1","6","9.634","11.991","8.783","3.522"
"4","22","19","0","0","10","5.1","0","10","0","0"
"4","22","20","0","0","9","6.2","0","9","0","0"
"4","22","21","0","0","8.4","3","0","8.4","0","0"
"4","22","22","0","0","6","2.1","0","6","0","0"
"4","22","23","0","0","7","2.1","0","7","0","0"
"4","23","0","0","0","6.8","3","0","6.8","0","0"
"4","23","1","0","0","5","1","0","5","0","0"
"4","23","2","0","0","5","1","0","5","0","0"
"4","23","3","0","0","5.4","1","0","5.4","0","0"
"4","23","4","0","0","5","1","0","5","0","0"
"4","23","5","0","11","7","1","10.599","4.194","9.997","4.714"
"4","23","6","0","30","6.9","3","28.936","5.552","27.134","21.531"
"4","23","7","0","87","8","2.1","84.191","8.345","77.999","71.381"
"4","23","8","0","164","9","3.1","160.175","11.701","146.224","138.095"
"4","23","9","7","246","10.4","4","247.983","15.371","222.673","212.645"
"4","23","10","88","350","12","2.1","434.957","24.287","374.819","360.364"
"4","23","11","246","362","13","1","615.852","35.181","503.659","484.783"
"4","23","12","423","314","14.1","0","735.497","47.148","565.901","544.668"
"4","23","13","213","362","15","0","564.377","43.016","443.54","426.804"
"4","23","14","85","304","16","1","374.137","30.746","312.381","299.847"
"4","23","15","9","192","16.8","2","193.74","22.451","168.336","159.68"
"4","23","16","7","165","17","0","164.185","24.217","141.375","133.359"
"4","23","17","9","94","15","1","92.749","16.902","82.235","75.529"
"4","23","18","0","18","13.7","3","17.36","12.477","15.793","10.403"
"4","23","19","0","0","13","2.1","0","13","0","0"
"4","23","20","0","0","13","2.1","0","13","0","0"
"4","23","21","0","0","10.2","3","0","10.2","0","0"
"4","23","22","0","0","9","1","0","9","0","0"
"4","23","23","0","0","9","0","0","9","0","0"
"4","24","0","0","0","7.8","2","0","7.8","0","0"
"4","24","1","0","0","6","0","0","6","0","0"
"4","24","2","0","0","6","0","0","6","0","0"
"4","24","3","0","0","6.2","1","0","6.2","0","0"
"4","24","4","0","0","6","1","0","6","0","0"
"4","24","5","0","18","6","1","17.361","3.44","16.428","11.026"
"4","24","6","55","94","7.7","2","103.6","8.609","92.75","85.82"
"4","24","7","201","172","12","0","259.219","22.225","219.345","209.403"
"4","24","8","359","223","14","0","452.004","33.863","367.563","353.339"
"4","24","9","538","220","16.7","2","648.895","36.336","525.324","505.644"
"4","24","10","457","288","19","0","711.487","51.072","535.747","515.674"
"4","24","11","323","368","20","1","693.499","45.916","537.087","516.963"
"4","24","12","209","395","21.1","1","609.128","44.17","476.086","458.208"
"4","24","13","278","349","22","1","615.005","44.753","478.96","460.979"
"4","24","14","322","291","22","1","554.467","42.835","435.075","418.63"
"4","24","15","300","244","22.8","2","439.769","36.644","353.499","339.716"
"4","24","16","198","180","22","1","267.638","32.174","216.47","206.604"
"4","24","17","73","101","19","1","115.184","22.567","96.254","89.248"
"4","24","18","0","20","19.8","3","19.293","18.868","17.054","11.64"
"4","24","19","0","0","17","2.1","0","17","0","0"
"4","24","20","0","0","16","1","0","16","0","0"
"4","24","21","0","0","14.8","3","0","14.8","0","0"
"4","24","22","0","0","13","2.1","0","13","0","0"
"4","24","23","0","0","13","4.1","0","13","0","0"
"4","25","0","0","0","11.9","7","0","11.9","0","0"
"4","25","1","0","0","10","2.1","0","10","0","0"
"4","25","2","0","0","9","2.1","0","9","0","0"
"4","25","3","0","0","8.5","2","0","8.5","0","0"
"4","25","4","0","0","8","1","0","8","0","0"
"4","25","5","0","15","8","2.1","14.46","5.959","13.536","8.187"
"4","25","6","0","63","9.2","2","60.81","8.73","56.243","50.071"
"4","25","7","23","159","11","0","165.029","16.258","146.889","138.745"
"4","25","8","101","250","12","2.1","313.445","20.221","273.998","262.573"
"4","25","9","205","315","12.6","3","483.157","25.151","413.85","398.121"
"4","25","10","428","310","14","2.1","710.163","35.345","579.862","558.081"
"4","25","11","630","255","15","2.1","867.223","41.675","686.355","660.152"
"4","25","12","772","185","16.9","3","925.643","42.868","728.085","700.033"
"4","25","13","792","143","18","1","852.114","50.096","644.719","620.295"
"4","25","14","709","155","18","2.1","718.636","40.938","568.162","546.841"
"4","25","15","619","141","17.6","5","539.116","29.917","444.768","427.989"
"4","25","16","353","155","17","3.1","313.606","25.618","258.213","247.228"
"4","25","17","108","104","15","4.1","127.366","17.377","107.551","100.3"
"4","25","18","0","21","13.7","8","20.259","13.024","18.386","12.947"
"4","25","19","0","0","10","3.1","0","10","0","0"
"4","25","20","0","0","9","3.1","0","9","0","0"
"4","25","21","0","0","10","5","0","10","0","0"
"4","25","22","0","0","8","2.1","0","8","0","0"
"4","25","23","0","0","7","1","0","7","0","0"
"4","26","0","0","0","7.3","3","0","7.3","0","0"
"4","26","1","0","0","7","1","0","7","0","0"
"4","26","2","0","0","7","1","0","7","0","0"
"4","26","3","0","0","7.4","2","0","7.4","0","0"
"4","26","4","0","0","7","1","0","7","0","0"
"4","26","5","0","8","8","1","7.705","5.114","7.238","2.005"
"4","26","6","0","33","8.9","1","31.835","7.038","29.662","24.01"
"4","26","7","0","112","10","2.1","108.638","11.17","99.409","92.335"
"4","26","8","21","217","11","3.1","226.132","15.651","202.545","193.038"
"4","26","9","83","307","12.9","3","375.389","22.187","326.404","313.451"
"4","26","10","25","361","15","1","382.215","28.819","322.467","309.632"
"4","26","11","5","359","17","1","362.953","30.165","304.276","291.98"
"4","26","12","9","309","18.2","2","315.034","27.511","267.477","256.235"
"4","26","13","44","306","18","1","349.962","30.269","293.178","281.205"
"4","26","14","67","284","19","1","339.133","31.106","282.725","271.052"
"4","26","15","43","260","20.7","1","288.293","30.954","240.242","229.746"
"4","26","16","16","165","19","1","168.007","24.636","144.127","136.046"
"4","26","17","0","75","18","2.1","72.355","18.856","63.963","57.635"
"4","26","18","0","13","16.3","4","12.528","15.041","11.268","5.961"
"4","26","19","0","0","15","1","0","15","0","0"
"4","26","20","0","0","14.3","2","0","14.3","0","0"
"4","26","21","0","0","13.6","3","0","13.6","0","0"
